epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
54,190.032,0.19328,0.84615,1,0.41211,0.000792325,0.000792325,0.000792325
55,193.368,0.14933,0.76923,1,0.39404,0.000775822,0.000775822,0.000775822
56,196.737,0.17499,0.80769,1,0.44653,0.000759318,0.000759318,0.000759318
57,200.059,0.17836,0.84615,1,0.77588,0.000742815,0.000742815,0.000742815
58,203.379,0.13753,0.88462,1,0.33521,0.000726312,0.000726312,0.000726312
59,206.677,0.18446,0.84615,1,0.33228,0.000709809,0.000709809,0.000709809
60,209.939,0.20306,0.88462,1,0.3064,0.000693305,0.000693305,0.000693305
61,213.26,0.12076,0.88462,1,0.47974,0.000676802,0.000676802,0.000676802
62,216.743,0.18821,0.84615,1,0.68848,0.000660299,0.000660299,0.000660299
63,220.073,0.1463,0.92308,1,0.35132,0.000643795,0.000643795,0.000643795
64,223.378,0.16898,0.92308,1,0.40112,0.000627292,0.000627292,0.000627292
65,226.672,0.13069,0.80769,1,0.77148,0.000610789,0.000610789,0.000610789
66,229.958,0.12759,0.88462,1,0.38867,0.000594286,0.000594286,0.000594286
67,233.296,0.14408,0.84615,1,0.64697,0.000577782,0.000577782,0.000577782
68,236.75,0.12806,0.84615,1,0.51367,0.000561279,0.000561279,0.000561279
69,239.962,0.13133,0.84615,1,0.64062,0.000544776,0.000544776,0.000544776
70,243.25,0.11572,0.80769,1,0.46484,0.000528272,0.000528272,0.000528272
71,246.566,0.12277,0.84615,1,0.49609,0.000511769,0.000511769,0.000511769
72,249.898,0.10452,0.92308,1,0.44897,0.000495266,0.000495266,0.000495266
73,253.289,0.12678,0.84615,1,0.58203,0.000478762,0.000478762,0.000478762
74,256.633,0.11507,0.80769,1,0.67871,0.000462259,0.000462259,0.000462259
75,259.894,0.12722,0.88462,1,0.50391,0.000445756,0.000445756,0.000445756
76,263.263,0.12627,0.92308,1,0.40405,0.000429253,0.000429253,0.000429253
77,266.649,0.10687,0.92308,1,0.37573,0.000412749,0.000412749,0.000412749
78,270.21,0.10898,0.96154,1,0.12854,0.000396246,0.000396246,0.000396246
79,273.739,0.12295,0.96154,1,0.20129,0.000379743,0.000379743,0.000379743
80,277.494,0.12803,0.96154,1,0.08459,0.000363239,0.000363239,0.000363239
81,281.073,0.08215,0.92308,1,0.13635,0.000346736,0.000346736,0.000346736
82,284.763,0.09248,0.88462,1,0.23145,0.000330233,0.000330233,0.000330233
83,288.122,0.09374,0.96154,1,0.16943,0.000313729,0.000313729,0.000313729
84,291.39,0.10567,0.92308,1,0.24951,0.000297226,0.000297226,0.000297226
85,294.62,0.11021,0.88462,1,0.30542,0.000280723,0.000280723,0.000280723
86,298.067,0.10161,0.88462,1,0.32666,0.00026422,0.00026422,0.00026422
87,301.681,0.08113,0.88462,1,0.36426,0.000247716,0.000247716,0.000247716
88,304.973,0.06372,0.88462,1,0.43237,0.000231213,0.000231213,0.000231213
89,308.362,0.08172,0.92308,1,0.26758,0.00021471,0.00021471,0.00021471
90,311.665,0.10104,0.92308,1,0.26489,0.000198206,0.000198206,0.000198206
