epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
30,233.581,0.05125,0.99096,1,0.03095,0.000792032,0.000792032,0.000792032
31,241.063,0.05625,0.99398,1,0.02542,0.000781033,0.000781033,0.000781033
32,248.551,0.04059,0.98494,1,0.03486,0.000770034,0.000770034,0.000770034
33,255.798,0.04157,0.99096,1,0.023,0.000759035,0.000759035,0.000759035
34,263.076,0.05832,0.99699,1,0.02361,0.000748036,0.000748036,0.000748036
35,270.469,0.05623,0.99398,1,0.01821,0.000737037,0.000737037,0.000737037
36,277.757,0.04125,0.99398,1,0.02277,0.000726038,0.000726038,0.000726038
37,284.909,0.05837,0.98795,1,0.03285,0.00071504,0.00071504,0.00071504
38,292.261,0.03828,0.98193,1,0.04413,0.000704041,0.000704041,0.000704041
39,299.848,0.05446,0.99699,1,0.01349,0.000693042,0.000693042,0.000693042
40,307.222,0.02683,0.99398,1,0.02051,0.000682043,0.000682043,0.000682043
41,314.751,0.0202,0.99398,1,0.01009,0.000671044,0.000671044,0.000671044
42,321.843,0.0276,0.99398,1,0.02243,0.000660045,0.000660045,0.000660045
43,329.296,0.02363,0.99699,1,0.02098,0.000649046,0.000649046,0.000649046
44,336.455,0.02793,0.99699,1,0.00763,0.000638047,0.000638047,0.000638047
45,343.677,0.02517,0.99398,1,0.03282,0.000627048,0.000627048,0.000627048
46,351.5,0.02734,0.98795,1,0.03399,0.000616049,0.000616049,0.000616049
47,360.33,0.02108,0.99398,1,0.02539,0.000605051,0.000605051,0.000605051
48,368.073,0.03603,0.98795,1,0.0358,0.000594052,0.000594052,0.000594052
49,375.606,0.01934,0.99398,1,0.01044,0.000583053,0.000583053,0.000583053
50,383.183,0.02063,0.99699,1,0.0175,0.000572054,0.000572054,0.000572054
51,391.151,0.01689,0.99398,1,0.00923,0.000561055,0.000561055,0.000561055
52,398.979,0.01581,0.99398,1,0.02389,0.000550056,0.000550056,0.000550056
53,406.791,0.00777,0.99398,1,0.01265,0.000539057,0.000539057,0.000539057
54,414.392,0.01189,0.99398,1,0.01572,0.000528058,0.000528058,0.000528058
1,10.1683,1.06161,0.80723,1,0.54823,0.000365871,0.000365871,0.000365871
2,18.2255,0.4576,0.87048,1,0.30346,0.000728916,0.000728916,0.000728916
3,25.8601,0.37925,0.88855,1,0.28702,0.00108463,0.00108463,0.00108463
4,33.3716,0.34081,0.92169,1,0.26621,0.001078,0.001078,0.001078
5,40.9612,0.31854,0.91265,1,0.17326,0.001067,0.001067,0.001067
6,48.1549,0.22955,0.90663,1,0.23704,0.00105601,0.00105601,0.00105601
7,55.6465,0.24402,0.96687,1,0.10812,0.00104501,0.00104501,0.00104501
8,63.0771,0.23033,0.91566,1,0.17852,0.00103401,0.00103401,0.00103401
9,71.4534,0.21068,0.91265,1,0.27729,0.00102301,0.00102301,0.00102301
10,78.9112,0.24312,0.95482,1,0.12095,0.00101201,0.00101201,0.00101201
11,86.6339,0.14732,0.99096,1,0.05385,0.00100101,0.00100101,0.00100101
12,94.079,0.11951,0.96386,1,0.14285,0.000990012,0.000990012,0.000990012
13,101.62,0.15294,0.96687,1,0.07519,0.000979013,0.000979013,0.000979013
14,108.698,0.1373,0.97892,1,0.03966,0.000968014,0.000968014,0.000968014
15,116.091,0.10433,0.96988,1,0.13938,0.000957015,0.000957015,0.000957015
16,123.215,0.09101,0.97289,1,0.07812,0.000946016,0.000946016,0.000946016
17,130.433,0.12417,0.9759,1,0.06532,0.000935018,0.000935018,0.000935018
18,137.592,0.10592,0.96687,1,0.08009,0.000924019,0.000924019,0.000924019
19,144.826,0.089,0.98193,1,0.04688,0.00091302,0.00091302,0.00091302
20,152.136,0.08036,0.98494,1,0.04513,0.000902021,0.000902021,0.000902021
21,159.34,0.0646,0.99096,1,0.04017,0.000891022,0.000891022,0.000891022
22,166.869,0.10008,0.95783,1,0.10013,0.000880023,0.000880023,0.000880023
23,173.989,0.07396,0.98494,1,0.03629,0.000869024,0.000869024,0.000869024
24,181.279,0.06958,0.98795,1,0.04652,0.000858025,0.000858025,0.000858025
25,188.504,0.06954,0.98193,1,0.04065,0.000847026,0.000847026,0.000847026
26,196.083,0.05911,0.97892,1,0.08639,0.000836027,0.000836027,0.000836027
27,204.209,0.04905,0.98494,1,0.07194,0.000825029,0.000825029,0.000825029
28,211.981,0.0519,0.97289,1,0.0741,0.00081403,0.00081403,0.00081403
29,219.431,0.06136,0.98193,1,0.04134,0.000803031,0.000803031,0.000803031
30,226.991,0.05125,0.99096,1,0.03095,0.000792032,0.000792032,0.000792032
31,234.487,0.05625,0.99398,1,0.02542,0.000781033,0.000781033,0.000781033
32,242.051,0.04059,0.98494,1,0.03486,0.000770034,0.000770034,0.000770034
33,249.208,0.04157,0.99096,1,0.023,0.000759035,0.000759035,0.000759035
34,256.438,0.05832,0.99699,1,0.02361,0.000748036,0.000748036,0.000748036
35,263.777,0.05623,0.99398,1,0.01821,0.000737037,0.000737037,0.000737037
36,270.992,0.04125,0.99398,1,0.02277,0.000726038,0.000726038,0.000726038
37,278.401,0.05837,0.98795,1,0.03285,0.00071504,0.00071504,0.00071504
38,285.745,0.03828,0.98193,1,0.04413,0.000704041,0.000704041,0.000704041
39,293.471,0.05446,0.99699,1,0.01349,0.000693042,0.000693042,0.000693042
40,300.972,0.02683,0.99398,1,0.02051,0.000682043,0.000682043,0.000682043
41,308.609,0.0202,0.99398,1,0.01009,0.000671044,0.000671044,0.000671044
42,316.06,0.0276,0.99398,1,0.02243,0.000660045,0.000660045,0.000660045
43,323.641,0.02363,0.99699,1,0.02098,0.000649046,0.000649046,0.000649046
44,330.839,0.02793,0.99699,1,0.00763,0.000638047,0.000638047,0.000638047
45,338.088,0.02517,0.99398,1,0.03282,0.000627048,0.000627048,0.000627048
46,345.439,0.02734,0.98795,1,0.03399,0.000616049,0.000616049,0.000616049
47,352.597,0.02108,0.99398,1,0.02539,0.000605051,0.000605051,0.000605051
48,359.876,0.03603,0.98795,1,0.0358,0.000594052,0.000594052,0.000594052
49,367.061,0.01934,0.99398,1,0.01044,0.000583053,0.000583053,0.000583053
50,374.69,0.02063,0.99699,1,0.0175,0.000572054,0.000572054,0.000572054
51,382.148,0.01689,0.99398,1,0.00923,0.000561055,0.000561055,0.000561055
52,389.76,0.01581,0.99398,1,0.02389,0.000550056,0.000550056,0.000550056
53,397.375,0.00777,0.99398,1,0.01265,0.000539057,0.000539057,0.000539057
54,405.199,0.01189,0.99398,1,0.01572,0.000528058,0.000528058,0.000528058
1,11.6976,1.07164,0.78012,1,0.54716,0.000368102,0.000368102,0.000368102
2,21.9429,0.52779,0.85241,1,0.34607,0.000731125,0.000731125,0.000731125
3,31.7307,0.45713,0.90964,1,0.2608,0.00108682,0.00108682,0.00108682
4,41.3202,0.40896,0.91867,1,0.24293,0.001078,0.001078,0.001078
5,50.7902,0.40871,0.93976,1,0.19761,0.001067,0.001067,0.001067
6,60.256,0.29281,0.92771,1,0.22021,0.00105601,0.00105601,0.00105601
7,69.649,0.28283,0.92771,1,0.1871,0.00104501,0.00104501,0.00104501
8,79.2328,0.28225,0.96687,1,0.10031,0.00103401,0.00103401,0.00103401
9,88.902,0.22251,0.96386,1,0.1121,0.00102301,0.00102301,0.00102301
10,98.2289,0.18981,0.94277,1,0.20218,0.00101201,0.00101201,0.00101201
11,107.574,0.20058,0.96988,1,0.10809,0.00100101,0.00100101,0.00100101
12,116.9,0.17441,0.95783,1,0.11006,0.000990012,0.000990012,0.000990012
13,126.277,0.16002,0.9759,1,0.0806,0.000979013,0.000979013,0.000979013
14,135.597,0.15744,0.99096,1,0.0381,0.000968014,0.000968014,0.000968014
15,144.981,0.13361,0.97289,1,0.08132,0.000957015,0.000957015,0.000957015
16,154.392,0.15375,0.96386,1,0.12291,0.000946016,0.000946016,0.000946016
17,163.809,0.11267,0.95482,1,0.11655,0.000935018,0.000935018,0.000935018
18,173.278,0.11185,0.99096,1,0.0428,0.000924019,0.000924019,0.000924019
19,182.59,0.11144,0.97892,1,0.06259,0.00091302,0.00091302,0.00091302
20,192.628,0.10959,0.98795,1,0.03833,0.000902021,0.000902021,0.000902021
21,202.325,0.07816,0.98494,1,0.07974,0.000891022,0.000891022,0.000891022
22,211.977,0.08153,0.96386,1,0.11886,0.000880023,0.000880023,0.000880023
23,221.788,0.08698,0.97892,1,0.06686,0.000869024,0.000869024,0.000869024
24,231.522,0.09661,0.98494,1,0.04566,0.000858025,0.000858025,0.000858025
25,241.194,0.08359,0.99096,1,0.0505,0.000847026,0.000847026,0.000847026
26,250.518,0.07437,0.99096,1,0.02408,0.000836027,0.000836027,0.000836027
27,259.907,0.0989,0.97892,1,0.0423,0.000825029,0.000825029,0.000825029
28,269.262,0.06914,0.98193,1,0.0396,0.00081403,0.00081403,0.00081403
29,278.56,0.08164,0.97289,1,0.06987,0.000803031,0.000803031,0.000803031
30,288.06,0.06513,0.98795,1,0.04344,0.000792032,0.000792032,0.000792032
31,297.392,0.05982,0.95181,1,0.11026,0.000781033,0.000781033,0.000781033
32,307.087,0.06155,0.98193,1,0.04119,0.000770034,0.000770034,0.000770034
33,317.038,0.03541,0.98494,1,0.05497,0.000759035,0.000759035,0.000759035
34,326.948,0.06816,0.98193,1,0.04136,0.000748036,0.000748036,0.000748036
1,12.4201,1.07164,0.78012,1,0.54716,0.000368102,0.000368102,0.000368102
2,22.8214,0.52779,0.85241,1,0.34607,0.000731125,0.000731125,0.000731125
3,32.6327,0.45713,0.90964,1,0.2608,0.00108682,0.00108682,0.00108682
4,41.9925,0.40896,0.91867,1,0.24293,0.001078,0.001078,0.001078
5,51.5988,0.40871,0.93976,1,0.19761,0.001067,0.001067,0.001067
6,61.2266,0.29281,0.92771,1,0.22021,0.00105601,0.00105601,0.00105601
7,71.1121,0.28283,0.92771,1,0.1871,0.00104501,0.00104501,0.00104501
8,80.8959,0.28225,0.96687,1,0.10031,0.00103401,0.00103401,0.00103401
9,90.2822,0.22251,0.96386,1,0.1121,0.00102301,0.00102301,0.00102301
10,99.8026,0.18981,0.94277,1,0.20218,0.00101201,0.00101201,0.00101201
11,108.949,0.20058,0.96988,1,0.10809,0.00100101,0.00100101,0.00100101
12,118.192,0.17441,0.95783,1,0.11006,0.000990012,0.000990012,0.000990012
13,127.986,0.16002,0.9759,1,0.0806,0.000979013,0.000979013,0.000979013
14,137.316,0.15744,0.99096,1,0.0381,0.000968014,0.000968014,0.000968014
15,146.473,0.13361,0.97289,1,0.08132,0.000957015,0.000957015,0.000957015
16,155.498,0.15375,0.96386,1,0.12291,0.000946016,0.000946016,0.000946016
17,164.632,0.11267,0.95482,1,0.11655,0.000935018,0.000935018,0.000935018
18,173.695,0.11185,0.99096,1,0.0428,0.000924019,0.000924019,0.000924019
19,182.773,0.11144,0.97892,1,0.06259,0.00091302,0.00091302,0.00091302
20,191.989,0.10959,0.98795,1,0.03833,0.000902021,0.000902021,0.000902021
21,201.108,0.07816,0.98494,1,0.07974,0.000891022,0.000891022,0.000891022
22,210.944,0.08153,0.96386,1,0.11886,0.000880023,0.000880023,0.000880023
1,12.0119,1.07164,0.78012,1,0.54716,0.000368102,0.000368102,0.000368102
2,22.3032,0.52779,0.85241,1,0.34607,0.000731125,0.000731125,0.000731125
3,32.1551,0.45713,0.90964,1,0.2608,0.00108682,0.00108682,0.00108682
4,42.0275,0.40896,0.91867,1,0.24293,0.001078,0.001078,0.001078
5,51.652,0.40871,0.93976,1,0.19761,0.001067,0.001067,0.001067
6,61.563,0.29281,0.92771,1,0.22021,0.00105601,0.00105601,0.00105601
7,71.389,0.28283,0.92771,1,0.1871,0.00104501,0.00104501,0.00104501
8,81.1397,0.28225,0.96687,1,0.10031,0.00103401,0.00103401,0.00103401
9,91.0874,0.22251,0.96386,1,0.1121,0.00102301,0.00102301,0.00102301
10,100.954,0.18981,0.94277,1,0.20218,0.00101201,0.00101201,0.00101201
11,110.579,0.20058,0.96988,1,0.10809,0.00100101,0.00100101,0.00100101
12,120.236,0.17441,0.95783,1,0.11006,0.000990012,0.000990012,0.000990012
13,130.053,0.16002,0.9759,1,0.0806,0.000979013,0.000979013,0.000979013
14,140.114,0.15744,0.99096,1,0.0381,0.000968014,0.000968014,0.000968014
15,149.814,0.13361,0.97289,1,0.08132,0.000957015,0.000957015,0.000957015
16,159.663,0.15375,0.96386,1,0.12291,0.000946016,0.000946016,0.000946016
17,169.576,0.11267,0.95482,1,0.11655,0.000935018,0.000935018,0.000935018
18,179.194,0.11185,0.99096,1,0.0428,0.000924019,0.000924019,0.000924019
19,189.001,0.11144,0.97892,1,0.06259,0.00091302,0.00091302,0.00091302
20,198.944,0.10959,0.98795,1,0.03833,0.000902021,0.000902021,0.000902021
21,208.919,0.07816,0.98494,1,0.07974,0.000891022,0.000891022,0.000891022
22,218.356,0.08153,0.96386,1,0.11886,0.000880023,0.000880023,0.000880023
23,227.808,0.08698,0.97892,1,0.06686,0.000869024,0.000869024,0.000869024
24,237.274,0.09661,0.98494,1,0.04566,0.000858025,0.000858025,0.000858025
25,246.961,0.08359,0.99096,1,0.0505,0.000847026,0.000847026,0.000847026
26,256.291,0.07437,0.99096,1,0.02408,0.000836027,0.000836027,0.000836027
27,265.668,0.0989,0.97892,1,0.0423,0.000825029,0.000825029,0.000825029
28,275.357,0.06914,0.98193,1,0.0396,0.00081403,0.00081403,0.00081403
29,284.901,0.08164,0.97289,1,0.06987,0.000803031,0.000803031,0.000803031
30,294.304,0.06513,0.98795,1,0.04344,0.000792032,0.000792032,0.000792032
31,303.741,0.05982,0.95181,1,0.11026,0.000781033,0.000781033,0.000781033
32,313.699,0.06155,0.98193,1,0.04119,0.000770034,0.000770034,0.000770034
33,323.715,0.03541,0.98494,1,0.05497,0.000759035,0.000759035,0.000759035
34,333.274,0.06816,0.98193,1,0.04136,0.000748036,0.000748036,0.000748036
1,14.539,1.11203,0.7741,1,0.61997,0.000368102,0.000368102,0.000368102
2,26.5426,0.54676,0.85542,1,0.33594,0.000731125,0.000731125,0.000731125
3,38.4536,0.51509,0.86747,1,0.38395,0.00108682,0.00108682,0.00108682
4,50.3437,0.45995,0.91265,1,0.28136,0.001078,0.001078,0.001078
5,61.3204,0.40795,0.88253,1,0.38016,0.001067,0.001067,0.001067
6,72.9354,0.32937,0.93072,1,0.20847,0.00105601,0.00105601,0.00105601
7,84.4902,0.28686,0.96386,1,0.14324,0.00104501,0.00104501,0.00104501
8,96.289,0.26312,0.95181,1,0.15729,0.00103401,0.00103401,0.00103401
9,107.886,0.22851,0.96988,1,0.11022,0.00102301,0.00102301,0.00102301
10,119.619,0.19791,0.91265,1,0.21273,0.00101201,0.00101201,0.00101201
11,131.069,0.18635,0.96988,1,0.09852,0.00100101,0.00100101,0.00100101
12,141.846,0.19542,0.96386,1,0.17486,0.000990012,0.000990012,0.000990012
13,152.725,0.19083,0.94578,1,0.18658,0.000979013,0.000979013,0.000979013
14,163.403,0.14827,0.96988,1,0.07204,0.000968014,0.000968014,0.000968014
1,16.0755,1.11203,0.7741,1,0.61997,0.000368102,0.000368102,0.000368102
2,28.5256,0.54676,0.85542,1,0.33594,0.000731125,0.000731125,0.000731125
3,39.4359,0.51509,0.86747,1,0.38395,0.00108682,0.00108682,0.00108682
4,51.0942,0.45995,0.91265,1,0.28136,0.001078,0.001078,0.001078
5,62.3041,0.40795,0.88253,1,0.38016,0.001067,0.001067,0.001067
6,73.0269,0.32937,0.93072,1,0.20847,0.00105601,0.00105601,0.00105601
7,84.4363,0.28686,0.96386,1,0.14324,0.00104501,0.00104501,0.00104501
8,96.4038,0.26312,0.95181,1,0.15729,0.00103401,0.00103401,0.00103401
9,107.319,0.22851,0.96988,1,0.11022,0.00102301,0.00102301,0.00102301
10,117.78,0.19791,0.91265,1,0.21273,0.00101201,0.00101201,0.00101201
11,128.483,0.18635,0.96988,1,0.09852,0.00100101,0.00100101,0.00100101
12,139.919,0.19542,0.96386,1,0.17486,0.000990012,0.000990012,0.000990012
13,150.652,0.19083,0.94578,1,0.18658,0.000979013,0.000979013,0.000979013
14,162.218,0.14827,0.96988,1,0.07204,0.000968014,0.000968014,0.000968014
1,15.2397,1.11203,0.7741,1,0.61997,0.000368102,0.000368102,0.000368102
2,27.1965,0.54676,0.85542,1,0.33594,0.000731125,0.000731125,0.000731125
3,38.1404,0.51509,0.86747,1,0.38395,0.00108682,0.00108682,0.00108682
4,49.2267,0.45995,0.91265,1,0.28136,0.001078,0.001078,0.001078
5,59.7381,0.40795,0.88253,1,0.38016,0.001067,0.001067,0.001067
6,70.6229,0.32937,0.93072,1,0.20847,0.00105601,0.00105601,0.00105601
7,81.4163,0.28686,0.96386,1,0.14324,0.00104501,0.00104501,0.00104501
8,92.4438,0.26312,0.95181,1,0.15729,0.00103401,0.00103401,0.00103401
9,103.638,0.22851,0.96988,1,0.11022,0.00102301,0.00102301,0.00102301
10,114.753,0.19791,0.91265,1,0.21273,0.00101201,0.00101201,0.00101201
11,126.5,0.18635,0.96988,1,0.09852,0.00100101,0.00100101,0.00100101
12,137.615,0.19542,0.96386,1,0.17486,0.000990012,0.000990012,0.000990012
13,149.105,0.19083,0.94578,1,0.18658,0.000979013,0.000979013,0.000979013
14,160.572,0.14827,0.96988,1,0.07204,0.000968014,0.000968014,0.000968014
1,12.0948,1.11203,0.7741,1,0.61997,0.000368102,0.000368102,0.000368102
2,22.1846,0.54676,0.85542,1,0.33594,0.000731125,0.000731125,0.000731125
3,32.1299,0.51509,0.86747,1,0.38395,0.00108682,0.00108682,0.00108682
4,41.5616,0.45995,0.91265,1,0.28136,0.001078,0.001078,0.001078
5,50.5752,0.40795,0.88253,1,0.38016,0.001067,0.001067,0.001067
6,59.6738,0.32937,0.93072,1,0.20847,0.00105601,0.00105601,0.00105601
7,68.6909,0.28686,0.96386,1,0.14324,0.00104501,0.00104501,0.00104501
8,77.9998,0.26312,0.95181,1,0.15729,0.00103401,0.00103401,0.00103401
9,87.5745,0.22851,0.96988,1,0.11022,0.00102301,0.00102301,0.00102301
10,97.1497,0.19791,0.91265,1,0.21273,0.00101201,0.00101201,0.00101201
11,106.663,0.18635,0.96988,1,0.09852,0.00100101,0.00100101,0.00100101
12,116.175,0.19542,0.96386,1,0.17486,0.000990012,0.000990012,0.000990012
13,125.263,0.19083,0.94578,1,0.18658,0.000979013,0.000979013,0.000979013
14,134.348,0.14827,0.96988,1,0.07204,0.000968014,0.000968014,0.000968014
