epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
57,133.996,0.10399,0.94118,1,0.29907,0.000742815,0.000742815,0.000742815
58,136.244,0.08026,0.94118,1,0.21741,0.000726312,0.000726312,0.000726312
59,138.514,0.10508,0.94118,1,0.1687,0.000709809,0.000709809,0.000709809
60,140.769,0.08194,0.94118,1,0.11371,0.000693305,0.000693305,0.000693305
61,142.976,0.1354,0.94118,1,0.10889,0.000676802,0.000676802,0.000676802
62,145.267,0.10957,0.82353,1,0.61768,0.000660299,0.000660299,0.000660299
63,147.302,0.10759,0.70588,1,1.40527,0.000643795,0.000643795,0.000643795
64,149.419,0.09988,0.76471,1,1.33789,0.000627292,0.000627292,0.000627292
65,151.562,0.0834,0.82353,1,0.94873,0.000610789,0.000610789,0.000610789
66,153.658,0.07497,0.82353,1,0.53125,0.000594286,0.000594286,0.000594286
67,155.938,0.08162,0.82353,1,0.47949,0.000577782,0.000577782,0.000577782
68,158.187,0.09203,0.82353,1,0.56445,0.000561279,0.000561279,0.000561279
69,160.278,0.07807,0.82353,1,0.48145,0.000544776,0.000544776,0.000544776
70,162.503,0.0961,0.88235,1,0.42065,0.000528272,0.000528272,0.000528272
71,164.617,0.06878,0.82353,1,0.51758,0.000511769,0.000511769,0.000511769
72,166.762,0.08062,0.82353,1,0.51953,0.000495266,0.000495266,0.000495266
73,168.879,0.03946,0.88235,1,0.40332,0.000478762,0.000478762,0.000478762
74,171.089,0.06353,0.82353,1,0.5708,0.000462259,0.000462259,0.000462259
75,173.26,0.04944,0.82353,1,0.54102,0.000445756,0.000445756,0.000445756
76,175.379,0.0818,0.76471,1,0.49805,0.000429253,0.000429253,0.000429253
77,177.366,0.06207,0.82353,1,0.49927,0.000412749,0.000412749,0.000412749
78,179.441,0.06579,0.88235,1,0.54639,0.000396246,0.000396246,0.000396246
79,181.481,0.09529,0.88235,1,0.5498,0.000379743,0.000379743,0.000379743
80,183.674,0.06126,0.88235,1,0.50293,0.000363239,0.000363239,0.000363239
81,185.688,0.05466,0.88235,1,0.47827,0.000346736,0.000346736,0.000346736
82,187.818,0.07195,0.88235,1,0.5625,0.000330233,0.000330233,0.000330233
83,189.898,0.04552,0.88235,1,0.57812,0.000313729,0.000313729,0.000313729
84,191.907,0.03275,0.88235,1,0.60352,0.000297226,0.000297226,0.000297226
85,193.946,0.04423,0.88235,1,0.58008,0.000280723,0.000280723,0.000280723
86,195.959,0.06281,0.88235,1,0.59912,0.00026422,0.00026422,0.00026422
87,197.934,0.06947,0.88235,1,0.62158,0.000247716,0.000247716,0.000247716
88,200.026,0.06439,0.88235,1,0.54639,0.000231213,0.000231213,0.000231213
89,202.072,0.04811,0.88235,1,0.51514,0.00021471,0.00021471,0.00021471
90,204.23,0.04884,0.88235,1,0.4917,0.000198206,0.000198206,0.000198206
91,236.298,0.05546,0.88235,1,0.48535,0.000181703,0.000181703,0.000181703
92,238.44,0.06017,0.88235,1,0.48389,0.0001652,0.0001652,0.0001652
93,240.525,0.03784,0.88235,1,0.46436,0.000148696,0.000148696,0.000148696
94,242.587,0.05117,0.88235,1,0.44556,0.000132193,0.000132193,0.000132193
95,244.644,0.02142,0.88235,1,0.40552,0.00011569,0.00011569,0.00011569
96,246.631,0.06864,0.88235,1,0.37744,9.91865e-05,9.91865e-05,9.91865e-05
97,248.551,0.04769,0.88235,1,0.3689,8.26832e-05,8.26832e-05,8.26832e-05
98,250.554,0.02223,0.88235,1,0.3938,6.61799e-05,6.61799e-05,6.61799e-05
99,252.61,0.03474,0.88235,1,0.41284,4.96766e-05,4.96766e-05,4.96766e-05
100,254.673,0.04425,0.94118,1,0.40308,3.31733e-05,3.31733e-05,3.31733e-05
