epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
34,95.9755,0.29047,0.8125,1,0.34473,0.00112239,0.00112239,0.00112239
35,98.4816,0.2826,0.8125,1,0.44287,0.00110589,0.00110589,0.00110589
36,101.06,0.25731,0.71875,1,0.56641,0.00108938,0.00108938,0.00108938
37,103.558,0.28049,0.75,1,0.57373,0.00107288,0.00107288,0.00107288
38,105.992,0.26638,0.875,1,0.29492,0.00105638,0.00105638,0.00105638
39,108.413,0.25261,0.84375,1,0.31104,0.00103987,0.00103987,0.00103987
40,110.833,0.24416,0.84375,1,0.48145,0.00102337,0.00102337,0.00102337
41,113.508,0.2348,0.84375,1,0.39355,0.00100687,0.00100687,0.00100687
42,116.487,0.32221,0.8125,1,0.6582,0.000990365,0.000990365,0.000990365
43,119.073,0.28765,0.875,1,0.35498,0.000973861,0.000973861,0.000973861
44,121.639,0.28221,0.84375,1,0.51074,0.000957358,0.000957358,0.000957358
45,124.301,0.33438,0.84375,1,0.40771,0.000940855,0.000940855,0.000940855
46,126.857,0.28136,0.8125,1,0.48193,0.000924352,0.000924352,0.000924352
47,129.449,0.2436,0.84375,1,0.37622,0.000907848,0.000907848,0.000907848
48,131.936,0.23828,0.65625,1,0.92578,0.000891345,0.000891345,0.000891345
49,134.448,0.18636,0.84375,1,0.5791,0.000874842,0.000874842,0.000874842
50,136.833,0.29672,0.8125,1,0.4563,0.000858338,0.000858338,0.000858338
51,139.253,0.21426,0.84375,1,0.59814,0.000841835,0.000841835,0.000841835
52,141.607,0.20736,0.78125,1,0.47095,0.000825332,0.000825332,0.000825332
53,144.075,0.26455,0.78125,1,0.67236,0.000808828,0.000808828,0.000808828
54,146.502,0.19647,0.84375,1,0.66748,0.000792325,0.000792325,0.000792325
55,149.055,0.1763,0.8125,1,0.49414,0.000775822,0.000775822,0.000775822
56,151.744,0.19936,0.75,1,0.51758,0.000759318,0.000759318,0.000759318
57,154.298,0.18445,0.75,1,0.55566,0.000742815,0.000742815,0.000742815
58,156.894,0.15679,0.75,1,0.50439,0.000726312,0.000726312,0.000726312
59,159.432,0.15106,0.8125,1,0.51709,0.000709809,0.000709809,0.000709809
60,161.922,0.17889,0.75,1,0.78906,0.000693305,0.000693305,0.000693305
61,164.481,0.16284,0.78125,1,0.45117,0.000676802,0.000676802,0.000676802
62,167.079,0.13162,0.75,1,0.53467,0.000660299,0.000660299,0.000660299
63,169.565,0.3145,0.8125,1,0.47485,0.000643795,0.000643795,0.000643795
64,172.046,0.18731,0.8125,1,0.63672,0.000627292,0.000627292,0.000627292
65,174.688,0.16191,0.875,1,0.30737,0.000610789,0.000610789,0.000610789
66,177.472,0.22698,0.875,1,0.35059,0.000594286,0.000594286,0.000594286
67,179.997,0.16385,0.90625,1,0.29614,0.000577782,0.000577782,0.000577782
68,182.47,0.14977,0.875,1,0.25098,0.000561279,0.000561279,0.000561279
69,184.982,0.13879,0.84375,1,0.49023,0.000544776,0.000544776,0.000544776
70,187.731,0.20614,0.875,1,0.33032,0.000528272,0.000528272,0.000528272
71,190.628,0.14105,0.84375,1,0.34082,0.000511769,0.000511769,0.000511769
72,193.238,0.10534,0.8125,1,0.39453,0.000495266,0.000495266,0.000495266
73,195.703,0.14526,0.78125,1,0.42871,0.000478762,0.000478762,0.000478762
74,198.174,0.12202,0.8125,1,0.48633,0.000462259,0.000462259,0.000462259
75,200.594,0.11584,0.8125,1,0.46045,0.000445756,0.000445756,0.000445756
76,203.023,0.09497,0.8125,1,0.58008,0.000429253,0.000429253,0.000429253
77,205.455,0.11123,0.78125,1,0.5542,0.000412749,0.000412749,0.000412749
78,208.017,0.17134,0.78125,1,0.63135,0.000396246,0.000396246,0.000396246
79,210.574,0.09849,0.84375,1,0.61621,0.000379743,0.000379743,0.000379743
80,213.168,0.12211,0.78125,1,0.81982,0.000363239,0.000363239,0.000363239
81,215.773,0.1134,0.8125,1,0.52686,0.000346736,0.000346736,0.000346736
82,218.432,0.15421,0.8125,1,0.40112,0.000330233,0.000330233,0.000330233
83,221.102,0.09111,0.78125,1,0.56445,0.000313729,0.000313729,0.000313729
84,223.506,0.07742,0.78125,1,0.5166,0.000297226,0.000297226,0.000297226
85,226.033,0.10688,0.8125,1,0.35498,0.000280723,0.000280723,0.000280723
86,228.615,0.07843,0.84375,1,0.33618,0.00026422,0.00026422,0.00026422
87,231.135,0.1524,0.8125,1,0.43433,0.000247716,0.000247716,0.000247716
88,233.663,0.1027,0.78125,1,0.77393,0.000231213,0.000231213,0.000231213
89,236.211,0.0775,0.78125,1,0.61182,0.00021471,0.00021471,0.00021471
90,238.774,0.177,0.78125,1,0.49512,0.000198206,0.000198206,0.000198206
91,269.92,0.08565,0.78125,1,0.61621,0.000181703,0.000181703,0.000181703
92,272.808,0.13997,0.78125,1,0.5498,0.0001652,0.0001652,0.0001652
93,275.676,0.09433,0.8125,1,0.48267,0.000148696,0.000148696,0.000148696
94,279.664,0.0685,0.8125,1,0.43335,0.000132193,0.000132193,0.000132193
95,283.787,0.08774,0.84375,1,0.3877,0.00011569,0.00011569,0.00011569
96,288.361,0.08284,0.84375,1,0.37671,9.91865e-05,9.91865e-05,9.91865e-05
97,291.953,0.1048,0.8125,1,0.4353,8.26832e-05,8.26832e-05,8.26832e-05
98,296.458,0.08952,0.8125,1,0.45264,6.61799e-05,6.61799e-05,6.61799e-05
99,301.538,0.07693,0.8125,1,0.50391,4.96766e-05,4.96766e-05,4.96766e-05
100,307.293,0.07181,0.8125,1,0.49585,3.31733e-05,3.31733e-05,3.31733e-05
