epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
42,146.594,0.23218,0.81481,1,0.62939,0.000848969,0.000848969,0.000848969
43,149.849,0.18684,0.7037,1,1.12695,0.000834822,0.000834822,0.000834822
44,153.158,0.18945,0.74074,1,1.26465,0.000820675,0.000820675,0.000820675
45,156.432,0.18761,0.81481,1,0.82764,0.000806528,0.000806528,0.000806528
46,159.793,0.15916,0.77778,1,0.94385,0.00079238,0.00079238,0.00079238
47,163.041,0.20594,0.77778,1,1.13086,0.000778233,0.000778233,0.000778233
48,166.758,0.14284,0.77778,1,0.68213,0.000764086,0.000764086,0.000764086
49,170.123,0.16485,0.77778,1,0.9165,0.000749939,0.000749939,0.000749939
50,173.338,0.16351,0.77778,1,0.74658,0.000735792,0.000735792,0.000735792
51,176.678,0.17394,0.74074,1,0.96826,0.000721645,0.000721645,0.000721645
52,180.093,0.15959,0.77778,1,0.76465,0.000707498,0.000707498,0.000707498
53,183.31,0.22416,0.77778,1,0.83887,0.000693351,0.000693351,0.000693351
54,186.431,0.16962,0.77778,1,0.90967,0.000679204,0.000679204,0.000679204
55,189.78,0.14501,0.77778,1,1.12891,0.000665057,0.000665057,0.000665057
56,193.058,0.1711,0.77778,1,1.08594,0.000650909,0.000650909,0.000650909
57,196.338,0.12614,0.7037,1,0.56152,0.000636762,0.000636762,0.000636762
58,199.471,0.13581,0.7037,1,0.87842,0.000622615,0.000622615,0.000622615
59,202.617,0.11309,0.74074,1,0.72314,0.000608468,0.000608468,0.000608468
60,205.855,0.11717,0.77778,1,0.7373,0.000594321,0.000594321,0.000594321
61,209.204,0.11167,0.81481,1,0.85938,0.000580174,0.000580174,0.000580174
62,212.61,0.10131,0.88889,1,0.54541,0.000566027,0.000566027,0.000566027
63,215.796,0.13493,0.85185,1,0.6665,0.00055188,0.00055188,0.00055188
64,218.923,0.09517,0.81481,1,0.88623,0.000537733,0.000537733,0.000537733
65,222.188,0.11238,0.81481,1,0.79492,0.000523586,0.000523586,0.000523586
66,225.39,0.09619,0.77778,1,0.84473,0.000509438,0.000509438,0.000509438
67,228.583,0.10179,0.81481,1,0.7793,0.000495291,0.000495291,0.000495291
68,231.749,0.06609,0.85185,1,0.62939,0.000481144,0.000481144,0.000481144
69,234.926,0.08772,0.81481,1,0.57178,0.000466997,0.000466997,0.000466997
70,238.18,0.07043,0.81481,1,0.45728,0.00045285,0.00045285,0.00045285
71,241.671,0.06902,0.74074,1,0.68555,0.000438703,0.000438703,0.000438703
72,245.053,0.07832,0.74074,1,0.80566,0.000424556,0.000424556,0.000424556
73,248.334,0.11125,0.77778,1,0.96484,0.000410409,0.000410409,0.000410409
74,251.512,0.05703,0.77778,1,0.84277,0.000396262,0.000396262,0.000396262
75,254.615,0.06513,0.81481,1,0.73047,0.000382115,0.000382115,0.000382115
76,257.876,0.07783,0.81481,1,0.75732,0.000367967,0.000367967,0.000367967
77,261.177,0.08246,0.85185,1,0.60645,0.00035382,0.00035382,0.00035382
78,264.451,0.06543,0.88889,1,0.55176,0.000339673,0.000339673,0.000339673
79,267.738,0.07262,0.85185,1,0.45752,0.000325526,0.000325526,0.000325526
80,271.03,0.07046,0.85185,1,0.43481,0.000311379,0.000311379,0.000311379
81,274.319,0.06502,0.88889,1,0.4209,0.000297232,0.000297232,0.000297232
82,277.864,0.03458,0.85185,1,0.55273,0.000283085,0.000283085,0.000283085
83,281.231,0.05491,0.85185,1,0.61963,0.000268938,0.000268938,0.000268938
84,284.473,0.05198,0.88889,1,0.42554,0.000254791,0.000254791,0.000254791
85,287.594,0.05843,0.85185,1,0.5083,0.000240644,0.000240644,0.000240644
86,290.845,0.04283,0.85185,1,0.521,0.000226497,0.000226497,0.000226497
87,294.011,0.03634,0.88889,1,0.54053,0.000212349,0.000212349,0.000212349
88,297.571,0.0379,0.85185,1,0.56836,0.000198202,0.000198202,0.000198202
89,300.79,0.04941,0.81481,1,0.61035,0.000184055,0.000184055,0.000184055
90,304.067,0.04774,0.81481,1,0.62207,0.000169908,0.000169908,0.000169908
91,333.963,0.04622,0.81481,1,0.47559,0.000155761,0.000155761,0.000155761
92,337.231,0.05349,0.85185,1,0.44995,0.000141614,0.000141614,0.000141614
93,340.613,0.04911,0.92593,1,0.44873,0.000127467,0.000127467,0.000127467
94,343.887,0.04837,0.88889,1,0.46265,0.00011332,0.00011332,0.00011332
95,347.125,0.0577,0.88889,1,0.44629,9.91726e-05,9.91726e-05,9.91726e-05
96,350.374,0.04093,0.88889,1,0.49365,8.50255e-05,8.50255e-05,8.50255e-05
97,353.656,0.04215,0.88889,1,0.48364,7.08784e-05,7.08784e-05,7.08784e-05
98,356.965,0.0513,0.88889,1,0.50244,5.67313e-05,5.67313e-05,5.67313e-05
99,360.295,0.0383,0.88889,1,0.44678,4.25842e-05,4.25842e-05,4.25842e-05
100,363.601,0.05018,0.85185,1,0.51172,2.84371e-05,2.84371e-05,2.84371e-05
